policy_id,premium,claim_amount,fraud_flag,region,insurance_type
sdv-id-qOzAwL,10486.28,13796.82,0,KPK,auto
sdv-id-EemiKi,27251.27,12400.46,0,GB,auto
sdv-id-FqueRf,18296.81,7437.57,0,Sindh,auto
sdv-id-tfmpeu,13054.11,6100.68,0,Sindh,auto
sdv-id-imPSkC,26021.86,9832.87,0,AJK,auto
sdv-id-XKydfi,18860.95,13985.86,0,Punjab,auto
sdv-id-thOHMQ,34354.52,4270.29,0,Balochistan,auto
sdv-id-wYToOo,34203.29,3728.11,0,Sindh,auto
sdv-id-IuxhZR,29175.99,4002.48,0,GB,auto
sdv-id-rIebYE,15812.52,14015.58,0,Sindh,auto
sdv-id-KvOsLT,24746.8,17724.06,0,Balochistan,auto
sdv-id-OBcFAV,5918.01,17652.43,0,Balochistan,auto
sdv-id-VMfvFp,28416.41,27583.78,0,AJK,auto
sdv-id-CLGghW,15292.21,6292.12,0,Balochistan,auto
sdv-id-GgeRxV,33621.38,8530.82,0,AJK,auto
sdv-id-awvFpS,22459.81,19987.26,0,GB,auto
sdv-id-YNuFNh,10281.59,12057.02,0,KPK,auto
sdv-id-HDXibV,33090.89,11855.54,0,Balochistan,auto
sdv-id-ZpsgQf,39534.91,5150.31,0,AJK,auto
sdv-id-lPvIbt,15853.89,4727.04,0,AJK,auto
sdv-id-LBijCp,14066.59,22751.83,0,AJK,auto
sdv-id-ORUvNN,21662.62,12842.3,0,AJK,auto
sdv-id-RuOLBs,17406.36,3414.98,0,GB,auto
sdv-id-cQEpeQ,21883.96,6784.76,0,Sindh,auto
sdv-id-bRuJoZ,24010.09,11803.88,0,GB,auto
sdv-id-ZgGrcf,13829.67,9365.49,0,GB,auto
sdv-id-GLFyzO,33819.4,6010.95,0,Sindh,auto
sdv-id-ICiQod,32399.24,7868.08,0,Sindh,auto
sdv-id-UQWGFJ,31564.79,12058.62,0,AJK,auto
sdv-id-QjjMwE,18802.52,18292.94,0,AJK,auto
sdv-id-uFrVhC,33794.46,18747.67,0,AJK,auto
sdv-id-YNIqfR,22607.39,19946.47,0,AJK,auto
sdv-id-EcBjwB,26158.9,14957.98,0,GB,auto
sdv-id-dhnUtV,17137.7,16744.02,0,AJK,auto
sdv-id-KUvIPd,21436.47,14842.81,0,GB,auto
sdv-id-WzSazd,16829.15,8875.78,0,AJK,auto
sdv-id-SFaRvl,24303.34,9163.14,0,AJK,auto
sdv-id-VlESmT,35470.41,20596.82,0,GB,auto
sdv-id-uuJFto,12202.23,8696.62,0,KPK,auto
sdv-id-xzhWsP,13559.61,12849.22,0,AJK,auto
sdv-id-qkBQxS,14044.85,14637.28,0,GB,auto
sdv-id-eLDGdT,12969.43,4537.12,0,AJK,auto
sdv-id-jRXaDF,26564.29,15928.62,0,Balochistan,auto
sdv-id-ChkrxS,24560.41,5496.74,0,Punjab,auto
sdv-id-KmcYoJ,16488.69,26237.83,0,AJK,auto
sdv-id-uLNVxX,9527.6,13388.6,0,AJK,auto
sdv-id-HzFHJW,30245.97,10203.75,0,GB,auto
sdv-id-KlCyZA,27100.92,24873.69,0,GB,auto
sdv-id-rugziy,28991.92,12524.54,0,GB,auto
sdv-id-sLwGtn,20041.3,8282.5,0,AJK,auto
sdv-id-nkvVJA,13373.17,19529.09,0,AJK,auto
sdv-id-FIzDzk,28554.1,14239.33,0,Balochistan,auto
sdv-id-uWubPN,6539.96,8094.39,0,AJK,auto
sdv-id-mTcWpu,7919.55,4758.9,0,AJK,auto
sdv-id-dEUpjW,13508.15,15851.92,0,Punjab,auto
sdv-id-RsNkTU,11001.23,15946.07,0,AJK,auto
sdv-id-NMIqly,31680.81,3890.77,0,Balochistan,auto
sdv-id-MpxpgY,14665.09,2411.67,0,Balochistan,auto
sdv-id-RdZcyQ,26950.37,8602.12,0,AJK,auto
sdv-id-NKFCKK,10511.37,10077.93,0,AJK,auto
sdv-id-EIlSIU,11483.46,5802.38,0,AJK,auto
sdv-id-NBLYpf,20656.57,11558.72,0,AJK,auto
sdv-id-PgXbeq,23857.7,10774.58,0,AJK,auto
sdv-id-uCypUq,17563.22,19012.8,0,Punjab,auto
sdv-id-CNZfkK,25931.89,24968.93,0,AJK,auto
sdv-id-tPrLpC,28304.96,29736.87,0,GB,auto
sdv-id-XhUYZH,20525.34,5745.16,0,Sindh,auto
sdv-id-oMpIUW,29958.95,7761.25,0,GB,auto
sdv-id-ujZGqr,31118.83,21723.21,0,KPK,auto
sdv-id-eKDXzU,19524.82,34199.86,0,Sindh,auto
sdv-id-phyxlg,13247.75,4222.43,0,AJK,auto
sdv-id-bjrUWZ,21956.23,11194.43,0,Punjab,auto
sdv-id-uPvAAL,28545.51,7417.73,0,KPK,auto
sdv-id-YURoJs,30986.26,10247.07,0,GB,auto
sdv-id-LPfFfi,16997.23,7791.91,0,AJK,auto
sdv-id-YFAMJx,13062.09,6946.58,0,KPK,auto
sdv-id-BEdFyD,20786.33,16120.0,0,AJK,auto
sdv-id-ynzDHW,22506.04,26617.41,0,AJK,auto
sdv-id-gznnIb,31957.36,5773.32,0,AJK,auto
sdv-id-nDxTEt,26834.7,6084.62,0,AJK,auto
sdv-id-Srazsj,27552.5,2059.15,0,Punjab,auto
sdv-id-pgpply,9283.69,23462.42,0,AJK,auto
sdv-id-XCALcZ,9959.22,8817.63,0,AJK,auto
sdv-id-SFqaxz,24396.14,1227.47,0,Punjab,auto
sdv-id-JDDhpD,21673.29,8186.6,0,KPK,auto
sdv-id-ObIVBC,24277.11,12038.48,0,GB,auto
sdv-id-MzdDSI,32275.43,21692.35,0,AJK,auto
sdv-id-lIGCBa,15683.82,13704.29,0,KPK,auto
sdv-id-FCcnmX,23411.08,29307.8,0,GB,auto
sdv-id-GyFRmh,32084.81,22477.54,0,KPK,auto
sdv-id-OorBCk,10145.63,25149.03,0,KPK,auto
sdv-id-PEWKrE,23286.24,7939.41,0,Sindh,auto
sdv-id-OxPMMb,18769.4,6000.27,0,Sindh,auto
sdv-id-kfbNlz,18633.01,20626.48,0,AJK,auto
sdv-id-vbojwz,29499.54,18732.63,0,AJK,auto
sdv-id-ztwIXT,24462.82,8778.49,0,KPK,auto
sdv-id-CuTAxy,19111.96,16295.48,0,Sindh,auto
sdv-id-WlFsSe,17742.35,5823.7,0,AJK,auto
sdv-id-ZuHWDP,14334.74,3088.0,0,AJK,auto
sdv-id-DRgmTl,24910.37,20535.83,0,AJK,auto
sdv-id-llmqVG,39524.93,10419.16,0,KPK,auto
sdv-id-cTWUMU,16115.8,8346.56,0,Sindh,auto
sdv-id-szAOgD,19303.02,10147.9,0,AJK,auto
sdv-id-eezCkf,14896.21,26026.55,0,AJK,auto
sdv-id-QbuQSW,36088.24,11448.43,0,KPK,auto
sdv-id-YuKXmE,10873.74,6318.37,0,Sindh,auto
sdv-id-nSxdjD,21027.09,4340.08,0,Sindh,auto
sdv-id-WlknsO,34845.15,10789.89,0,AJK,auto
sdv-id-DeDUOX,36227.4,11626.3,0,GB,auto
sdv-id-FNBWCP,27135.94,19019.7,0,AJK,auto
sdv-id-HpmHNq,18767.32,7902.31,0,Balochistan,auto
sdv-id-kyUMqx,25689.22,6118.57,0,Punjab,auto
sdv-id-yfoPrU,15536.56,17242.94,0,GB,auto
sdv-id-SwNYrF,24650.48,12973.62,0,AJK,auto
sdv-id-fAGNPo,33123.71,31453.92,0,AJK,auto
sdv-id-DwQuUZ,27000.31,21086.67,0,AJK,auto
sdv-id-pmfgYP,20395.03,23385.17,0,AJK,auto
sdv-id-uevFYr,19226.03,12719.16,0,GB,auto
sdv-id-DWQfcF,31389.11,2277.99,0,AJK,auto
sdv-id-cfygJI,16832.08,10064.06,0,Balochistan,auto
sdv-id-dnYdhy,19699.93,7513.72,0,GB,auto
sdv-id-TZvNMi,29847.77,32769.18,0,KPK,auto
sdv-id-TEEJlm,22970.91,6307.16,0,Sindh,auto
sdv-id-iylMRr,29068.27,6550.05,0,Sindh,auto
sdv-id-iNmjbb,14921.34,5617.26,0,GB,auto
sdv-id-bbZjGI,38141.52,12450.39,0,Balochistan,auto
sdv-id-NLZjCA,21325.77,6076.34,0,Sindh,auto
sdv-id-grlarR,10879.82,31495.88,0,GB,auto
sdv-id-UDedCG,10005.18,11958.14,0,Punjab,auto
sdv-id-jicfCF,8545.82,20889.31,0,AJK,auto
sdv-id-bPccHr,30829.89,13844.35,0,GB,auto
sdv-id-DVgNrI,23316.82,10795.92,0,AJK,auto
sdv-id-mONSQo,9926.4,5175.25,0,AJK,auto
sdv-id-Ehjtie,22535.3,15902.21,0,KPK,auto
sdv-id-ZXQVzn,38058.12,14907.92,0,GB,auto
sdv-id-YdOZEi,28814.76,8846.0,0,KPK,auto
sdv-id-QvIhfd,33026.29,13649.65,0,KPK,auto
sdv-id-cXDhDt,14048.98,6876.64,0,AJK,auto
sdv-id-ueZGyY,23608.2,7094.89,0,AJK,auto
sdv-id-APaYkR,31153.47,18413.33,0,AJK,auto
sdv-id-ZIvwpm,30986.28,7837.3,0,AJK,auto
sdv-id-ufQBBC,20260.24,8343.58,0,Sindh,auto
sdv-id-wTEkXA,18956.23,14474.57,0,Balochistan,auto
sdv-id-ZxJadF,14790.51,5538.13,0,Punjab,auto
sdv-id-ZtaJie,20682.52,2939.11,0,GB,auto
sdv-id-DwrnHJ,16712.34,24429.5,0,GB,auto
sdv-id-LXBYvW,30777.6,10505.3,0,GB,auto
sdv-id-bfHhWh,30428.9,13618.39,0,AJK,auto
sdv-id-HHuGfV,23535.02,7696.61,0,AJK,auto
sdv-id-cxWYXD,31398.06,11342.83,0,AJK,auto
sdv-id-FQcmpD,8299.45,14760.98,0,AJK,auto
sdv-id-kAjloU,33748.83,8001.01,0,KPK,auto
sdv-id-TdDYHX,23571.03,17749.07,0,GB,auto
sdv-id-bUNnjN,17447.37,13414.79,0,Balochistan,auto
sdv-id-DsMXXd,10132.72,13390.38,0,KPK,auto
sdv-id-aEYMIh,26996.24,8457.07,0,KPK,auto
sdv-id-NLuBoa,15390.22,20014.45,0,Balochistan,auto
sdv-id-nAQTQX,13691.13,4407.95,0,Punjab,auto
sdv-id-SiLyAv,19314.73,4229.97,0,Balochistan,auto
sdv-id-lKmpAC,22021.93,21579.08,0,AJK,auto
sdv-id-xVeSWh,13274.18,9990.01,0,AJK,auto
sdv-id-jLEFQE,6590.32,18628.42,0,Balochistan,auto
sdv-id-zhvTpw,20240.73,32371.64,0,Sindh,auto
sdv-id-DYoZPt,7846.45,7436.65,0,KPK,auto
sdv-id-RRxggD,24311.58,5459.6,0,Balochistan,auto
sdv-id-FJHcyb,23323.58,5536.7,0,Sindh,auto
sdv-id-aFZTOr,28163.09,7184.68,0,Punjab,auto
sdv-id-YiZIWr,29124.08,12698.04,0,AJK,auto
sdv-id-gnMhul,23505.42,19849.8,0,AJK,auto
sdv-id-oobefC,24166.72,2750.6,0,AJK,auto
sdv-id-HFMCZu,15663.38,11647.61,0,GB,auto
sdv-id-qGYGiV,25115.35,14730.46,0,AJK,auto
sdv-id-NXEREv,10909.67,21515.25,0,AJK,auto
sdv-id-QjkyWr,9378.24,34500.88,0,KPK,auto
sdv-id-CcocvW,15530.89,7557.29,0,Balochistan,auto
sdv-id-ZvLCYK,25060.73,12787.28,0,AJK,auto
sdv-id-zQUXZp,22429.38,14025.76,0,GB,auto
sdv-id-gQYUsZ,33518.71,5930.0,0,Sindh,auto
sdv-id-MIYRGF,29409.29,16192.64,0,GB,auto
sdv-id-UWCFSQ,29108.35,17042.84,0,GB,auto
sdv-id-YKywtO,16095.25,12097.84,0,AJK,auto
sdv-id-qAZEpD,13808.51,13561.41,0,Punjab,auto
sdv-id-zkwIia,36103.9,22885.44,0,AJK,auto
sdv-id-kLSvuC,26703.71,43189.63,0,AJK,auto
sdv-id-tLnEbv,15002.8,4675.67,0,Balochistan,auto
sdv-id-tkGqfy,8734.44,3873.55,0,Sindh,auto
sdv-id-tPlYnD,8844.08,2563.38,0,AJK,auto
sdv-id-ZhVJud,28855.63,15521.12,0,AJK,auto
sdv-id-LzvjyR,26890.66,13145.18,0,AJK,auto
sdv-id-RZxpwF,24453.96,12183.79,0,AJK,auto
sdv-id-FvTdaR,34929.01,19773.45,0,AJK,auto
sdv-id-fpePkb,28512.56,7391.73,0,GB,auto
sdv-id-SkTqwM,19606.8,27411.01,0,AJK,auto
sdv-id-HJEAsN,12653.69,18660.11,0,AJK,auto
sdv-id-GEABNM,21262.14,14843.11,0,GB,auto
sdv-id-kluuXx,16614.95,23601.48,0,AJK,auto
sdv-id-KBWBnh,20739.76,5844.68,0,AJK,auto
sdv-id-izGdXM,20482.36,19602.78,0,Sindh,auto
sdv-id-tZagLX,15212.07,26275.38,0,AJK,auto
sdv-id-LcERod,11118.25,20962.96,0,AJK,auto
sdv-id-Hnyken,27481.97,8222.15,0,AJK,auto
sdv-id-JxmTbU,19586.52,7540.56,0,AJK,auto
sdv-id-EBXptk,28286.78,13462.04,0,GB,auto
sdv-id-TyOWsj,23566.42,13576.61,0,GB,auto
sdv-id-VXFRmg,23360.94,8140.29,0,Balochistan,auto
sdv-id-nsxXjg,23191.86,22547.45,0,AJK,auto
sdv-id-EmyqMa,14330.38,13298.23,0,AJK,auto
sdv-id-tDZqLd,33883.2,8922.88,0,AJK,auto
sdv-id-lDGCWn,18978.42,9285.0,0,Sindh,auto
sdv-id-jxgyRf,28201.48,10305.33,0,AJK,auto
sdv-id-vsBaIk,19932.57,11425.02,0,KPK,auto
sdv-id-KaVyvI,21800.66,14523.77,0,GB,auto
sdv-id-wvyidF,20568.17,5735.35,0,AJK,auto
sdv-id-KEKiZD,13332.96,14974.63,0,Punjab,auto
sdv-id-mlCukq,18760.22,10918.86,0,GB,auto
sdv-id-wJNtBI,19858.55,10299.64,0,AJK,auto
sdv-id-nDJLoP,23404.93,10722.92,0,AJK,auto
sdv-id-NwstrV,20399.59,10437.89,0,Sindh,auto
sdv-id-msEbQz,6108.09,3337.98,0,Sindh,auto
sdv-id-lMUzqi,29333.74,7606.59,0,GB,auto
sdv-id-JxTpcK,28047.77,17142.21,0,GB,auto
sdv-id-yVQlpv,21336.0,8524.19,0,Sindh,auto
sdv-id-sfKReZ,11974.26,16058.24,0,AJK,auto
sdv-id-IFqrfV,26845.61,9792.63,0,AJK,auto
sdv-id-DrMOZo,22680.26,6595.27,0,Sindh,auto
sdv-id-GEAzFs,26684.17,8221.4,0,AJK,auto
sdv-id-FIpmWo,26802.66,18055.84,0,Balochistan,auto
sdv-id-FkJixt,19898.65,3734.52,0,GB,auto
sdv-id-ZDuGTI,13857.59,9699.67,0,AJK,auto
sdv-id-neioVh,6541.08,14972.38,0,AJK,auto
sdv-id-HbnaQh,19171.48,7432.94,0,AJK,auto
sdv-id-rJxyjC,19047.64,8353.74,0,AJK,auto
sdv-id-ABtfYj,18462.15,17781.09,0,Sindh,auto
sdv-id-GKmsMS,9375.31,13899.49,0,KPK,auto
sdv-id-SGkWdL,21471.83,2190.64,0,GB,auto
sdv-id-EEpbWk,7174.89,6571.75,0,Sindh,auto
sdv-id-mBFKbg,20678.53,12642.07,0,AJK,auto
sdv-id-ekmIhm,15425.62,7109.77,0,Sindh,auto
sdv-id-NieaEE,11035.08,13661.5,0,Punjab,auto
sdv-id-MNfRoP,25942.56,5121.42,0,Sindh,auto
sdv-id-dIjcJV,14374.52,6238.82,0,AJK,auto
sdv-id-WIVtPX,24259.4,10899.69,0,KPK,auto
sdv-id-oylfka,20262.48,10145.87,0,Sindh,auto
sdv-id-PfBeXH,6352.92,13608.02,0,GB,auto
sdv-id-rYeXvt,25636.17,15875.05,0,Punjab,auto
sdv-id-dWAngj,9900.95,6884.5,0,Sindh,auto
sdv-id-LPjNHG,17907.58,23137.72,0,GB,auto
sdv-id-JumnFB,36461.98,20241.21,0,Balochistan,auto
sdv-id-fXVwVo,20451.35,3467.93,0,Sindh,auto
sdv-id-mTrcai,17770.12,5830.63,0,AJK,auto
sdv-id-WMwNXZ,24488.81,6296.11,0,Sindh,auto
sdv-id-iqFeLe,32659.91,22564.18,0,KPK,auto
sdv-id-LoBNWL,29612.02,9676.13,0,Balochistan,auto
sdv-id-AcpLoK,18651.61,19427.43,0,AJK,auto
sdv-id-tyWYho,28920.67,5511.07,0,Sindh,auto
sdv-id-SoaRoz,14932.26,3528.99,0,Punjab,auto
sdv-id-sKjUrN,16681.49,13909.31,0,Balochistan,auto
sdv-id-WLrnAx,20539.41,11969.7,0,GB,auto
sdv-id-afIYvC,15146.19,25647.28,0,AJK,auto
sdv-id-THCiRB,8829.67,14870.99,0,KPK,auto
sdv-id-sxtkyy,18809.68,18153.79,0,GB,auto
sdv-id-KMnfgp,7585.38,1573.03,0,AJK,auto
sdv-id-QlrQFU,16143.34,11727.44,0,GB,auto
sdv-id-OMGPxq,29769.8,19033.12,0,AJK,auto
sdv-id-lNYuAl,18799.28,12797.98,0,Balochistan,auto
sdv-id-KMccYa,22205.63,10564.76,0,GB,auto
sdv-id-zNzcdI,21040.0,14962.93,0,Balochistan,auto
sdv-id-bIIfzu,26094.34,23906.71,0,AJK,auto
sdv-id-nQqMrr,18654.64,11645.75,0,AJK,auto
sdv-id-dStfQj,9934.44,7881.64,0,KPK,auto
sdv-id-EsFWaZ,27018.81,14472.16,0,GB,auto
sdv-id-tqtbMO,16703.63,17152.49,0,GB,auto
sdv-id-KQvFRr,23065.17,22912.27,0,AJK,auto
sdv-id-DpzcGT,25443.75,5364.61,0,Sindh,auto
sdv-id-wavpNg,15814.3,8119.76,0,GB,auto
sdv-id-pPmphM,18716.11,10580.76,0,Sindh,auto
sdv-id-aZiHoS,15643.06,13850.43,0,KPK,auto
sdv-id-lVnKpG,29376.82,16984.27,0,AJK,auto
sdv-id-nCowPQ,21207.51,6750.52,0,Sindh,auto
sdv-id-DDbITQ,9115.24,10312.89,0,Punjab,auto
sdv-id-MYRwAm,18661.85,10392.58,0,KPK,auto
sdv-id-LZGLlk,18734.77,14134.7,0,Balochistan,auto
sdv-id-jyiTen,9098.89,16303.72,0,Balochistan,auto
sdv-id-SnhGbP,24610.11,4069.09,0,GB,auto
sdv-id-aNJuXO,7601.11,31813.64,0,KPK,auto
sdv-id-ZhmNlZ,11372.86,21899.55,0,AJK,auto
sdv-id-dRfuzq,40979.92,9629.62,0,Balochistan,auto
sdv-id-QszdGo,20381.03,5989.54,0,Sindh,auto
sdv-id-NBAfjb,29427.36,18178.81,0,Sindh,auto
sdv-id-ifwWDC,17978.5,13958.46,0,AJK,auto
sdv-id-CZEnIk,19829.02,21806.85,0,AJK,auto
sdv-id-CYcreQ,31703.86,18638.54,0,Sindh,auto
sdv-id-AGcpLP,17453.84,8602.18,0,Balochistan,auto
sdv-id-ObksSL,26707.4,24050.73,0,AJK,auto
sdv-id-jGQmpl,13483.92,6690.83,0,KPK,auto
sdv-id-tuxPsP,11805.43,13416.7,0,GB,auto
sdv-id-nHqeJs,20438.59,14291.53,0,AJK,auto
sdv-id-yEWjEq,15092.07,7741.04,0,AJK,auto
sdv-id-vtzLIu,11875.66,11033.42,0,AJK,auto
sdv-id-oKOiDT,12668.07,17303.1,0,AJK,auto
sdv-id-nDecge,11657.01,12390.98,0,KPK,auto
sdv-id-ZQPimy,31918.5,8036.36,0,Balochistan,auto
sdv-id-vJmYJo,33627.71,6297.77,0,Sindh,auto
sdv-id-ufuXgI,29517.88,11812.0,0,Balochistan,auto
sdv-id-vbkPtP,13830.96,6856.56,0,KPK,auto
sdv-id-ceYDrV,14071.89,6179.46,0,Sindh,auto
sdv-id-mRIKrv,28603.97,14393.56,0,GB,auto
sdv-id-uuiJVG,28006.88,16904.47,0,AJK,auto
sdv-id-cTXPcr,20484.65,18921.67,0,AJK,auto
sdv-id-gwOqeO,13795.33,4063.29,0,GB,auto
sdv-id-FAdWin,15243.83,15503.77,0,GB,auto
sdv-id-kIGaGi,30112.72,5755.05,0,Balochistan,auto
sdv-id-JYbbuT,18429.6,8407.04,0,Sindh,auto
sdv-id-bBWvkj,13467.79,22127.06,0,AJK,auto
sdv-id-dOzsdZ,18550.6,3815.63,0,GB,auto
sdv-id-KaeJqL,25837.18,22255.27,0,AJK,auto
sdv-id-nbISsg,11574.71,8955.82,0,AJK,auto
sdv-id-JzmgJy,13355.5,15555.4,0,AJK,auto
sdv-id-TdBuLJ,15915.39,16153.65,0,GB,auto
sdv-id-iWtjAd,9661.21,22998.89,0,AJK,auto
sdv-id-MtbIml,18369.53,21793.49,0,GB,auto
sdv-id-URueyF,17216.45,27100.78,0,AJK,auto
sdv-id-NkeSnC,20320.26,5729.84,0,GB,auto
sdv-id-OzooYB,33445.2,35763.73,0,KPK,auto
sdv-id-iPfaox,21050.01,6741.95,0,GB,auto
sdv-id-ZppsfT,9832.56,14778.16,0,Punjab,auto
sdv-id-RCgjQS,25061.51,3680.53,0,GB,auto
sdv-id-xzbown,16828.4,4827.23,0,Sindh,auto
sdv-id-pvCBzd,18765.72,7467.23,0,Sindh,auto
sdv-id-MGaJZh,17268.55,10571.53,0,AJK,auto
sdv-id-wicnVY,20297.3,9807.38,0,AJK,auto
sdv-id-dAVIzc,28787.82,4534.17,0,AJK,auto
sdv-id-mohXEc,15073.66,7820.05,0,Sindh,auto
sdv-id-LSUtMv,23425.16,14855.87,0,AJK,auto
sdv-id-zZIjGw,19637.53,13877.56,0,AJK,auto
sdv-id-PNISNn,11022.1,20465.31,0,AJK,auto
sdv-id-jZgtiQ,15109.48,14353.91,0,Punjab,auto
sdv-id-gNlQdU,12614.73,2686.9,0,GB,auto
sdv-id-pqmTiE,24197.91,16242.5,0,AJK,auto
sdv-id-bhfrEn,20050.58,6092.46,0,Sindh,auto
sdv-id-LSCALp,28124.82,15875.06,0,GB,auto
sdv-id-DyyvNT,8095.21,18393.71,0,KPK,auto
sdv-id-xiUGEb,33811.74,40477.95,0,AJK,auto
sdv-id-ZWlENp,25728.78,17494.4,0,AJK,auto
sdv-id-eqROZE,27219.61,6078.14,0,Sindh,auto
sdv-id-UIvhhY,12073.62,9842.19,0,AJK,auto
sdv-id-pziuIt,23970.23,19364.51,0,Sindh,auto
sdv-id-aMwQkC,21695.6,12230.5,0,AJK,auto
sdv-id-bDPwlw,11283.99,18818.12,0,AJK,auto
sdv-id-LYzyXy,14366.19,18084.58,0,AJK,auto
sdv-id-PGTbvH,16622.45,13125.6,0,Balochistan,auto
sdv-id-RTPRTc,32632.78,22962.8,0,KPK,auto
sdv-id-ZPAray,12820.3,7051.64,0,Sindh,auto
sdv-id-budlFE,18033.02,12686.25,0,Punjab,auto
sdv-id-waLnvG,5792.84,9792.23,0,AJK,auto
sdv-id-QUYpfI,21038.22,13648.33,0,Sindh,auto
sdv-id-ZPpXSX,30710.41,17617.54,0,GB,auto
sdv-id-Uzoogh,9899.57,7284.32,0,AJK,auto
sdv-id-oxZFMZ,21703.81,9234.76,0,AJK,auto
sdv-id-sNFOOa,14978.51,5759.56,0,Punjab,auto
sdv-id-gafXOm,24958.92,4986.86,0,Balochistan,auto
sdv-id-nhGjlY,16844.17,28083.78,0,AJK,auto
sdv-id-IYgDjx,9511.63,15839.33,0,AJK,auto
sdv-id-NvfSlD,11869.47,8443.98,0,Punjab,auto
sdv-id-dEKjYT,16170.35,15086.67,0,AJK,auto
sdv-id-SdYvvj,15254.14,8816.81,0,Balochistan,auto
sdv-id-ItlYHI,16040.82,13736.49,0,KPK,auto
sdv-id-JWeiBK,15668.49,7378.07,0,KPK,auto
